,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
65962,0,0,0.0,0,0,0,80,1156,0,0,0.0,1393,solo-fpp,98,0,0.0,0,0.0,0,0,64.72,2,1500,0.2062
668858,1,0,106.2,0,0,0,79,1207,0,0,0.0,1350,squad-fpp,30,0,0.0,0,0.0,0,0,110.0,2,1498,0.1724
3331466,0,0,0.0,0,0,0,64,0,0,0,0.0,1785,squad-fpp,28,0,0.0,0,0.0,0,0,1659.0,3,0,0.2963
3213284,0,1,261.6,2,1,2,36,1253,1,1,0.8751,1365,squad-fpp,28,0,0.0,0,0.0,0,0,1459.0,6,1487,0.4815
713431,1,3,427.0,4,1,7,4,1550,4,2,97.4,1768,squad-fpp,25,1,393.8,0,0.0,0,0,3337.0,3,1596,0.7917
2140494,0,1,0.0,0,0,0,26,0,1,1,108.2,1883,squad-fpp,27,0,311.3,0,0.0,0,0,1239.0,4,0,0.4615
3485026,0,0,0.0,0,0,0,52,1038,0,0,0.0,1404,duo-fpp,47,0,0.0,0,0.0,0,0,2282.0,5,1495,0.7826
2354543,1,0,128.1,1,0,1,29,0,1,1,14.92,1688,squad-fpp,24,0,0.0,0,0.0,0,0,203.6,3,0,0.2609
1265351,0,0,151.0,2,0,0,37,0,1,1,4.368,1352,squad-fpp,26,0,0.0,0,0.0,0,0,115.1,2,0,0.0
781063,0,0,0.0,0,0,0,64,1089,0,0,0.0,1386,solo,98,0,0.0,0,0.0,0,0,476.3,1,1513,0.4845
4318367,1,0,23.19,0,0,0,64,0,0,0,0.0,1827,squad-fpp,29,1,0.0,0,0.0,0,0,151.4,1,0,0.3214
3546224,0,0,62.89,1,0,0,92,0,0,0,0.0,1873,duo-fpp,49,0,0.0,0,0.0,0,0,209.4,1,0,0.0417
914714,0,0,18.2,0,0,0,68,0,0,0,0.0,1933,solo-fpp,94,0,0.0,0,0.0,0,0,315.4,3,0,0.3763
2846379,1,2,104.2,0,0,0,26,0,1,1,28.87,1314,squad,30,0,665.5,0,0.0,0,0,2729.0,6,0,0.8621
3827549,0,0,96.25,0,0,0,71,0,0,0,0.0,1917,squad-fpp,28,0,0.0,0,0.0,0,0,260.1,2,0,0.1852
3545292,0,3,176.1,1,0,2,30,0,1,1,31.06,1406,squad-fpp,31,0,0.0,0,0.0,0,0,1997.0,7,0,0.6667
3371386,0,0,0.0,0,0,0,92,0,0,0,0.0,1386,squad-fpp,28,0,0.0,0,0.0,0,0,89.48,1,0,0.0
3867378,0,0,47.32,0,0,0,70,0,0,0,0.0,1888,duo-fpp,48,1,0.0,0,0.0,0,0,111.9,3,0,0.2766
3238056,0,0,0.0,0,0,0,52,0,0,0,0.0,1862,solo-fpp,98,0,0.0,0,0.0,0,0,2358.0,4,0,0.6804
3119866,0,2,106.4,2,0,5,25,0,2,1,3.319,1764,squad-fpp,30,0,0.0,0,0.0,2,0,224.6,3,0,0.1724
3612353,1,0,200.3,1,0,0,60,0,0,0,0.0,1454,squad-fpp,30,0,0.0,0,0.0,0,0,74.47,2,0,0.5517
3855913,1,1,45.53,0,0,0,23,0,1,1,8.479,1276,squad-fpp,29,0,0.0,0,0.0,0,0,2511.0,5,0,0.9286
3108182,0,0,21.6,0,0,1,75,0,0,0,0.0,1971,squad,26,0,0.0,0,0.0,0,0,194.0,1,0,0.2
3339124,1,0,200.0,2,0,0,22,0,1,1,77.37,1397,squad,27,0,0.0,0,0.0,0,0,873.0,4,0,1.0
497272,0,1,100.0,1,0,0,31,1056,1,1,3.405,1367,duo-fpp,50,0,801.2,1,0.0,0,0,2367.0,3,1508,0.7755
2771909,0,2,320.0,1,2,7,14,1514,3,2,73.11,1415,squad-fpp,30,2,0.0,0,0.0,0,0,364.0,2,1481,0.4138
2609870,0,0,0.0,0,0,0,77,1115,0,0,0.0,1367,solo-fpp,99,0,0.0,0,0.0,0,0,55.89,2,1545,0.2449
1628480,0,0,100.0,0,0,0,40,0,1,1,2.131,1455,solo,95,0,0.0,0,0.0,0,0,94.23,4,0,0.2979
1899210,0,2,0.0,0,0,1,45,0,0,0,0.0,1775,solo-fpp,95,0,2805.0,0,0.0,0,0,1177.0,9,0,0.7766
2790664,0,1,132.2,1,0,1,37,0,1,1,3.54,1889,duo,48,0,2731.0,0,0.0,0,0,649.7,5,0,0.4043
1157665,0,0,0.0,0,0,0,65,0,0,0,0.0,1321,squad-fpp,29,0,0.0,0,0.0,0,0,183.8,6,0,0.3571
3269052,0,0,286.6,3,0,0,10,1237,3,2,24.52,1379,squad-fpp,27,2,0.0,0,0.0,0,0,210.7,5,1549,0.3462
4194560,0,0,53.32,0,0,0,58,1229,0,0,0.0,1303,duo-fpp,48,0,0.0,0,4.26,0,0,467.9,2,1518,0.4681
3938381,0,0,100.0,1,0,0,41,1547,1,1,6.853,1403,duo-fpp,47,0,0.0,0,0.0,0,0,15.29,1,1433,0.0217
793844,0,1,211.5,2,2,1,17,0,2,1,18.91,1405,squad,28,0,0.0,0,0.0,0,0,1216.0,4,0,0.5556
432261,1,3,405.6,1,0,1,23,0,2,1,98.59,1393,duo-fpp,48,0,0.0,0,0.0,0,0,1474.0,4,0,0.5532
616338,0,3,19.0,1,0,4,55,0,0,0,0.0,1472,squad-fpp,29,0,0.0,0,0.0,0,0,2668.0,3,0,0.7857
2988788,0,0,200.0,1,0,0,16,1000,2,1,30.03,1372,squad-fpp,29,0,0.0,0,0.0,0,0,1280.0,4,1500,0.4286
3033444,0,0,69.97,1,0,0,34,1718,1,1,7.605,1397,squad-fpp,29,0,0.0,0,0.0,0,0,139.4,3,1565,0.3571
2421309,0,0,0.0,0,0,0,83,1170,0,0,0.0,1823,duo-fpp,45,0,0.0,0,0.0,0,0,62.13,1,1513,0.0227
4148569,0,0,0.0,0,0,0,56,0,0,0,0.0,1379,squad,27,0,0.0,0,0.0,0,0,1988.0,5,0,0.7692
1197449,0,3,218.2,1,0,0,61,0,0,0,0.0,1966,squad-fpp,28,0,2399.0,0,0.0,0,0,1514.0,3,0,0.4444
871820,0,2,223.9,1,0,1,36,0,1,1,46.71,1851,squad-fpp,31,0,0.0,0,0.0,0,0,914.9,9,0,0.5
903367,1,0,30.1,0,0,2,66,1314,0,0,0.0,1363,squad-fpp,33,0,0.0,0,0.0,0,0,213.2,1,1501,0.3438
1216435,0,1,93.31,0,0,1,59,0,0,0,0.0,1505,solo-fpp,92,0,0.0,0,0.0,0,0,217.0,5,0,0.4945
1118985,0,0,0.0,0,0,6,52,0,0,0,0.0,1422,solo,97,0,489.5,0,0.0,0,0,1392.0,4,0,0.8229
4388578,1,3,145.1,0,0,0,28,0,1,1,87.2,1363,duo-fpp,49,0,0.0,0,0.0,0,0,3809.0,3,0,0.9375
721900,0,0,100.0,0,0,0,36,1000,1,1,3.595,1872,solo-fpp,93,0,0.0,0,0.0,0,0,351.1,6,1500,0.337
4198055,0,2,0.0,0,0,1,48,0,0,0,0.0,1882,squad,27,0,18020.0,0,0.0,0,0,823.4,6,0,0.6154
832535,0,0,126.3,1,0,0,82,0,0,0,0.0,1338,duo-fpp,47,0,0.0,0,0.0,0,0,26.76,1,0,0.1087
2221145,0,0,0.0,0,0,0,83,0,0,0,0.0,1348,duo-fpp,45,0,0.0,0,0.0,0,0,37.9,0,0,0.0454
3520628,0,0,100.0,1,0,0,35,1354,1,1,5.059,1927,duo,47,0,0.0,0,0.0,0,0,76.93,1,1482,0.3043
3372306,0,2,45.45,0,0,2,51,1146,0,0,0.0,1367,squad-fpp,28,0,0.0,0,0.0,0,0,1921.0,3,1541,0.8519
3458408,0,0,77.76,0,0,0,68,0,0,0,0.0,1365,squad-fpp,28,0,0.0,0,0.0,0,0,26.08,1,0,0.2222
3179780,0,0,0.0,0,0,0,84,1188,0,0,0.0,1371,duo,49,0,0.0,0,0.0,0,0,81.74,2,1478,0.1875
133923,0,0,0.0,0,0,0,84,1132,0,0,0.0,1390,squad,26,0,0.0,0,0.0,0,0,12.24,1,1432,0.0
3519053,0,0,200.0,1,0,0,24,0,2,1,22.14,1989,duo-fpp,47,1,0.0,0,0.0,0,0,158.3,1,0,0.1087
1573912,0,2,87.74,0,0,6,61,0,0,0,0.0,1864,solo-fpp,94,0,0.0,0,0.0,0,0,610.6,3,0,0.3871
129992,0,0,101.7,1,0,0,44,0,1,1,4.075,1366,squad-fpp,27,0,0.0,0,0.0,0,0,105.7,1,0,0.0385
3488125,0,0,0.0,0,0,0,77,1360,0,0,0.0,1453,duo,48,0,0.0,0,0.0,0,0,94.56,5,1570,0.0638
1438286,0,2,36.47,0,0,0,44,0,0,0,0.0,1774,duo-fpp,45,0,0.0,0,0.0,0,0,2035.0,3,0,0.7955
1668018,0,0,33.11,0,0,0,89,0,0,0,0.0,1986,squad,28,0,0.0,0,0.0,0,0,363.6,2,0,0.0741
3191406,0,0,0.0,0,0,0,78,0,0,0,0.0,1416,squad-fpp,29,0,0.0,0,0.0,0,0,192.8,2,0,0.1786
1924105,1,0,171.2,1,1,0,40,0,1,1,4.216,1886,duo,48,0,0.0,0,0.0,0,0,168.8,6,0,0.1702
3879103,0,0,0.0,0,0,0,90,1000,0,0,0.0,1926,duo,49,0,0.0,0,0.0,0,0,123.6,0,1500,0.0625
881894,0,0,53.45,0,0,0,40,990,1,1,2.087,1440,solo,99,0,0.0,0,0.0,0,0,165.5,3,1480,0.3163
3617451,0,0,0.0,0,0,0,75,0,0,0,0.0,1409,duo,47,0,0.0,0,0.0,0,0,277.5,1,0,0.1739
3859165,0,5,71.38,2,0,0,62,0,0,0,0.0,1812,squad,30,2,1903.0,0,0.0,0,0,777.4,5,0,0.3793
2495006,0,4,131.7,0,0,2,47,0,0,0,0.0,1828,squad-fpp,27,2,0.0,0,0.0,0,0,4763.0,4,0,0.7692
1315878,0,1,0.0,0,0,3,50,0,0,0,0.0,1374,duo-fpp,50,0,0.0,0,0.0,0,0,1739.0,4,0,0.6327
4186838,1,0,84.24,0,0,0,47,0,0,0,0.0,1806,squad-fpp,30,0,0.0,0,0.0,0,0,749.5,3,0,0.8276
3982715,0,1,131.5,1,0,0,36,0,1,1,2.725,1861,squad,29,0,0.0,0,0.0,0,0,122.3,2,0,0.25
2261759,0,0,154.6,1,0,0,75,0,0,0,0.0,1872,duo,50,0,0.0,0,0.0,0,0,160.2,4,0,0.2245
441463,0,2,94.06,1,0,0,33,1243,1,1,52.15,1255,duo-fpp,48,0,0.0,0,0.0,0,0,1626.0,3,1525,0.7872
2335188,0,0,0.0,0,0,0,70,0,0,0,0.0,1520,squad-fpp,29,0,0.0,0,0.0,0,0,532.5,4,0,0.3571
1263325,2,3,437.6,2,1,11,15,0,2,1,88.86,1341,duo-fpp,48,0,0.0,0,0.0,0,0,2223.0,4,0,0.8936
4267572,0,3,759.7,7,1,1,1,0,6,2,129.2,1781,squad-fpp,26,0,6073.0,0,0.0,0,0,1742.0,4,0,0.6
2006531,0,0,68.63,0,0,0,45,1000,0,0,0.0,1369,duo-fpp,50,1,0.0,0,0.0,0,0,1471.0,4,1500,0.7143
4343922,0,0,60.49,0,0,0,83,0,0,0,0.0,1805,duo-fpp,48,0,0.0,0,0.0,0,0,43.83,1,0,0.0851
2454397,0,0,0.0,0,0,0,58,0,0,0,0.0,1786,squad-fpp,28,0,0.0,0,0.0,0,0,1588.0,7,0,0.5185
4124586,0,0,0.0,0,0,0,52,1120,0,0,0.0,1865,duo,49,0,0.0,0,0.0,0,0,31.38,0,1553,0.7292
2112622,0,0,0.0,0,0,0,89,1326,0,0,0.0,1881,solo-fpp,91,0,0.0,0,0.0,0,0,12.91,2,1460,0.0111
534426,0,4,291.0,1,0,2,6,1517,3,2,51.61,1871,duo-fpp,41,0,2643.0,0,0.0,0,0,3574.0,4,1602,0.85
742080,0,2,234.3,1,1,1,15,0,2,1,9.777,1374,squad,27,0,0.0,0,0.0,0,0,1055.0,3,0,0.8077
2594218,0,0,0.0,0,0,7,51,0,0,0,0.0,1330,squad-fpp,29,0,2912.0,0,0.0,0,0,467.4,5,0,0.5714
386157,1,0,54.99,0,0,0,50,0,0,0,0.0,1438,squad,29,0,0.0,0,0.0,0,0,2014.0,6,0,0.6786
2488683,0,0,76.46,0,0,0,69,1126,0,0,0.0,1316,squad,27,1,0.0,0,0.0,0,0,218.3,2,1485,0.1923
3259086,0,0,99.24,0,0,1,63,0,0,0,0.0,1442,solo-fpp,96,0,0.0,0,0.0,0,0,299.3,3,0,0.4211
2002238,1,0,0.0,0,0,1,64,0,0,0,0.0,1817,squad-fpp,26,0,0.0,0,0.0,0,0,301.6,2,0,0.44
124805,0,0,69.23,0,0,0,69,1361,0,0,0.0,1333,duo-fpp,49,0,0.0,0,0.0,0,0,289.1,1,1544,0.3125
4391463,0,2,102.0,1,0,2,25,1271,1,1,37.88,1383,squad-fpp,29,0,0.0,0,0.0,0,0,2374.0,4,1532,0.7857
2547545,0,2,197.4,1,0,3,26,0,1,1,28.39,1757,squad,27,0,6393.0,0,0.0,0,0,1429.0,8,0,0.5769
2131629,0,0,0.0,0,0,0,62,0,0,0,0.0,1826,squad-fpp,28,0,0.0,0,0.0,0,0,25.64,0,0,0.4444
3850293,0,0,0.0,0,0,0,69,1151,0,0,0.0,1369,solo-fpp,100,0,0.0,0,0.0,0,0,149.0,1,1449,0.4444
1145226,0,2,65.78,0,0,4,39,1344,0,0,0.0,1470,solo,87,0,0.0,0,0.0,0,0,909.7,6,1585,0.7907
1408384,0,0,8.413,0,0,0,73,0,0,0,0.0,1332,solo,93,0,0.0,0,0.0,0,0,41.06,1,0,0.1848
1628584,0,0,75.9,0,0,0,61,0,0,0,0.0,1807,squad-fpp,28,0,2136.0,0,0.0,0,0,784.4,6,0,0.3704
655285,0,1,173.4,0,0,2,37,0,1,1,23.93,1884,solo,97,0,0.0,0,0.0,0,0,678.8,4,0,0.4479
1035533,1,1,27.55,0,0,0,61,1310,0,0,0.0,1325,squad,29,0,0.0,0,0.0,0,0,1218.0,6,1572,0.5357
2775829,0,0,76.6,1,0,0,84,0,0,0,0.0,1392,duo,49,1,0.0,0,0.0,0,0,30.62,1,0,0.1042
2368664,0,1,74.4,0,0,0,40,0,0,0,0.0,1767,squad,29,0,28.55,0,0.0,0,0,3218.0,7,0,0.8929
921170,0,4,192.0,1,0,4,14,1008,2,1,40.39,1399,duo-fpp,47,0,619.3,0,32.63,0,0,2880.0,4,1496,0.9565
1649301,0,1,0.0,0,0,1,73,1205,0,0,0.0,1873,duo-fpp,46,0,0.0,0,0.0,0,0,419.6,2,1446,0.2222
1557175,0,0,0.0,0,0,0,49,0,0,0,0.0,1814,duo-fpp,46,0,0.0,0,0.0,0,0,3095.0,9,0,0.7111
360714,0,0,145.8,1,0,0,20,1022,2,1,21.52,1335,duo,49,0,0.0,0,0.0,0,0,99.74,1,1497,0.1042
1645830,0,3,388.5,1,0,1,72,0,0,0,0.0,1920,squad-fpp,27,1,0.0,0,0.0,0,0,2253.0,5,0,0.4231
3707578,1,8,122.6,1,0,3,21,0,1,1,42.32,1918,squad-fpp,27,0,6061.0,0,0.0,0,0,2827.0,9,0,0.8077
2276156,0,0,100.0,0,1,0,38,0,1,1,24.7,1366,solo,97,0,0.0,0,0.0,0,0,490.9,5,0,0.4896
2983189,0,0,0.0,0,0,0,95,0,0,0,0.0,1403,duo-fpp,48,0,0.0,0,0.0,0,0,0.0,0,0,0.0
4221594,0,0,57.72,0,0,0,77,0,0,0,0.0,1381,squad,26,0,0.0,0,0.0,0,0,137.5,1,0,0.16
311105,0,2,20.03,0,0,1,53,0,0,0,0.0,1771,duo,46,0,8270.0,0,7.065,0,0,1750.0,3,0,0.6667
3011312,0,0,55.67,0,0,0,57,1331,0,0,0.0,1890,squad-fpp,26,0,4286.0,0,0.0,1,0,956.1,3,1547,0.44
3217225,0,1,301.1,0,1,2,7,0,3,1,76.62,1363,duo-fpp,44,0,0.0,0,0.0,0,0,2431.0,6,0,0.9302
327834,0,0,100.0,1,0,0,42,0,1,1,6.386,1846,duo-fpp,49,0,0.0,0,0.0,0,0,89.49,1,0,0.0417
617281,0,1,234.0,0,0,1,20,0,2,1,26.11,1352,solo-fpp,94,0,0.0,0,0.0,0,0,416.3,6,0,0.5269
3349266,0,1,26.46,0,0,3,63,0,0,0,0.0,1370,squad-fpp,28,0,0.9104,0,0.0,0,0,1513.0,3,0,0.5556
3998457,1,1,251.0,3,1,1,11,1461,3,1,17.24,1332,squad-fpp,28,0,0.0,0,0.0,0,0,2520.0,7,1494,0.7407
2425157,0,0,100.0,1,0,0,41,0,1,1,0.8388,1401,squad-fpp,28,0,0.0,0,0.0,0,0,33.42,1,0,0.1852
2097602,0,1,38.69,0,0,1,82,0,0,0,0.0,1420,duo-fpp,50,1,0.0,0,0.0,0,0,213.2,2,0,0.1837
2918242,1,1,176.9,0,1,5,34,1494,1,1,2.389,1874,duo-fpp,45,1,0.0,0,0.0,0,0,453.0,5,1568,0.3864
3088104,2,1,245.4,1,0,0,24,1788,2,1,29.82,1312,squad-fpp,28,1,0.0,0,0.0,0,0,561.4,2,1563,0.6296
3979363,0,0,50.89,0,0,0,60,1211,0,0,0.0,1336,duo-fpp,49,0,0.0,0,0.0,0,0,326.7,2,1493,0.4583
713322,0,0,183.9,1,0,1,28,1040,1,1,56.25,1936,squad-fpp,28,0,3441.0,0,0.0,0,0,1303.0,5,1494,0.4074
3821163,0,0,0.0,0,0,0,67,0,0,0,0.0,1759,duo-fpp,50,0,0.0,0,0.0,0,0,358.5,4,0,0.2857
764631,0,4,242.4,1,1,6,16,0,2,1,2.292,1839,squad-fpp,27,0,4149.0,0,0.0,0,0,2689.0,6,0,0.6538
872688,1,0,56.16,0,0,0,73,0,0,0,0.0,1397,squad-fpp,30,0,0.0,0,0.0,0,0,63.11,1,0,0.2414
336712,0,1,0.0,0,0,0,53,0,0,0,0.0,1897,duo-fpp,46,0,950.8,0,0.0,0,0,1329.0,5,0,0.5111
3342501,0,0,0.0,0,0,0,80,1298,0,0,0.0,1925,duo-fpp,48,0,0.0,0,0.0,0,0,50.31,1,1499,0.1489
1895511,0,0,0.0,0,0,0,83,1000,0,0,0.0,1257,duo-fpp,47,0,0.0,0,0.0,0,0,3.307,1,1500,0.1087
1934780,0,0,0.0,0,0,0,72,0,0,0,0.0,1299,squad,30,0,0.0,0,0.0,0,0,3.643,0,0,0.3103
3401793,0,1,139.3,2,0,3,70,0,0,0,0.0,1714,squad-fpp,30,0,0.0,0,0.0,0,0,616.2,5,0,0.4138
3978938,0,0,50.04,0,0,0,93,0,0,0,0.0,1399,solo-fpp,93,0,0.0,0,0.0,0,0,0.0,0,0,0.0
2467348,0,0,0.0,0,0,0,90,0,0,0,0.0,1889,squad-fpp,26,0,5.254,0,0.0,0,0,86.28,0,0,0.0
4198377,0,6,487.4,3,1,3,1,1731,6,2,28.06,1372,squad-fpp,29,0,0.0,0,0.0,0,0,2997.0,3,1587,1.0
913127,0,0,178.0,1,0,3,90,0,0,0,0.0,1804,squad-fpp,29,0,0.0,0,0.0,0,0,90.92,2,0,0.0714
4181024,0,5,491.1,0,1,1,2,1305,5,1,59.23,1471,solo,99,0,526.2,0,96.98,0,0,2717.0,4,1519,0.9592
369101,0,1,0.0,0,0,0,73,0,0,0,0.0,1405,duo-fpp,50,0,0.0,0,0.0,0,0,302.8,3,0,0.3265
880373,0,0,0.0,0,0,0,92,1000,0,0,0.0,1366,duo-fpp,49,0,0.0,0,0.0,0,0,0.3328,1,1500,0.0417
4366149,0,0,0.0,0,0,0,64,1212,0,0,0.0,1914,duo-fpp,46,0,2056.0,0,0.0,0,0,1050.0,7,1531,0.4667
2672508,1,0,98.49,0,0,0,61,1066,0,0,0.0,1416,duo-fpp,50,0,0.0,0,0.0,0,0,341.7,4,1522,0.449
2800528,0,0,100.0,0,0,0,40,0,1,1,1.659,1872,solo,95,0,0.0,0,0.0,0,0,268.4,1,0,0.1596
1196314,0,0,66.89,1,0,1,30,0,1,1,28.28,1287,squad-fpp,29,0,0.0,0,0.0,0,0,313.5,3,0,0.5714
1232706,0,0,25.04,0,0,0,85,0,0,0,0.0,1383,duo-fpp,47,1,0.0,0,0.0,0,0,76.92,1,0,0.1087
1009599,0,1,88.53,0,0,1,24,0,1,1,0.0,1365,squad-fpp,30,0,378.3,0,0.0,0,0,1266.0,6,0,0.6897
338542,0,2,153.9,1,0,1,28,0,1,1,38.23,1439,duo-fpp,48,0,1299.0,0,0.0,0,0,1354.0,3,0,0.8085
1218832,0,0,0.0,0,0,0,89,1302,0,0,0.0,1453,duo-fpp,47,0,0.0,0,0.0,0,0,24.09,2,1523,0.0435
3477120,0,1,91.0,1,0,1,56,1376,0,0,0.0,1338,squad-fpp,28,0,0.0,0,0.0,0,0,1265.0,5,1504,0.5185
2106088,0,0,172.3,1,1,0,14,1217,2,1,175.4,1373,squad,27,0,2598.0,0,0.0,0,0,1983.0,5,1516,0.9615
2067210,1,1,47.3,0,0,1,55,0,0,0,0.0,1971,duo,48,1,0.0,0,0.0,0,0,562.5,6,0,0.617
4119218,0,0,128.1,1,0,1,72,0,0,0,0.0,1697,squad-fpp,30,1,0.0,0,0.0,0,0,592.5,4,0,0.2759
666391,0,1,300.0,1,0,1,20,0,2,1,6.439,1282,squad-fpp,28,0,0.0,0,0.0,0,0,818.3,3,0,0.5185
4361676,0,0,197.9,1,0,1,36,1438,1,1,27.48,1414,duo-fpp,49,0,0.0,0,0.0,0,0,322.5,2,1524,0.3958
16057,0,0,75.46,0,0,0,65,0,0,0,0.0,1835,squad-fpp,28,1,2514.0,0,0.0,0,0,1178.0,3,0,0.4444
1589256,0,1,320.1,1,0,1,6,0,4,1,43.37,1301,squad-fpp,28,0,0.0,0,0.0,0,1,2333.0,5,0,0.6296
2231383,0,0,49.02,0,0,0,75,0,0,0,0.0,1852,duo-fpp,46,0,0.0,0,0.0,0,0,827.4,2,0,0.2444
2814635,0,0,17.6,0,0,2,49,1148,0,0,0.0,1341,squad-fpp,28,1,1269.0,0,0.0,0,0,2153.0,3,1468,0.7778
2064089,0,0,0.0,0,0,0,92,1549,0,0,0.0,1274,squad-fpp,29,0,0.0,0,0.0,0,0,0.0,0,1483,0.0
3110652,0,0,117.7,2,0,0,47,1024,1,1,14.38,1908,duo,46,0,0.0,0,0.0,0,0,37.87,2,1477,0.0222
3311632,0,1,0.0,0,0,5,69,1000,0,0,0.0,1371,squad-fpp,29,1,0.0,0,0.0,0,0,181.7,3,1500,0.3929
1804829,0,3,51.0,1,1,5,25,1530,1,1,17.53,1412,squad-fpp,27,0,0.0,0,0.0,0,0,2364.0,3,1581,0.8462
3909087,0,1,55.34,0,1,1,35,1125,1,1,78.89,1368,solo-fpp,99,0,0.0,0,0.0,0,0,932.8,3,1523,0.5714
2427755,0,0,100.0,0,0,0,40,0,1,1,7.194,1343,duo-fpp,47,0,0.0,0,0.0,0,0,32.67,2,0,0.1087
1701846,1,0,121.6,0,0,1,74,1491,0,0,0.0,1393,squad-fpp,27,0,0.0,0,0.0,0,0,31.28,1,1621,0.1154
3225729,0,1,27.55,0,0,1,53,1222,0,0,0.0,1317,squad-fpp,29,0,0.0,0,0.0,0,0,2917.0,3,1526,0.8214
1360711,0,0,0.0,0,0,0,70,0,0,0,0.0,1418,squad,30,0,0.0,0,0.0,0,0,240.1,2,0,0.3448
3171818,0,0,93.82,0,0,0,35,0,1,1,21.0,1873,solo,95,0,1596.0,0,0.0,0,0,593.0,10,0,0.4255
2441116,0,3,141.5,0,0,3,42,997,0,0,0.0,1346,duo-fpp,50,0,0.0,0,0.0,0,0,1850.0,3,1493,0.9184
3331162,1,1,125.2,1,0,0,49,1199,0,0,0.0,1244,squad-fpp,28,0,539.9,0,0.0,0,0,2277.0,4,1460,0.8519
3205368,0,0,365.3,1,2,0,10,0,3,2,112.0,1260,duo-fpp,46,0,0.0,0,0.0,0,0,2132.0,5,0,0.6889
1942584,0,0,132.7,0,0,0,30,0,1,1,105.0,1383,solo-fpp,97,0,0.0,0,0.0,0,0,151.4,2,0,0.4583
4139055,0,0,0.0,0,0,0,77,999,0,0,0.0,1380,squad-fpp,29,0,0.0,0,0.0,0,0,67.92,3,1449,0.3214
2157308,1,2,70.46,0,0,3,28,1055,1,1,60.87,1963,duo-fpp,49,1,994.8,0,0.0,0,0,1732.0,13,1480,0.7917
347332,0,0,94.6,0,0,0,92,0,0,0,0.0,1327,squad,27,0,0.0,0,0.0,0,0,77.51,1,0,0.0385
2368288,0,0,0.0,0,0,0,79,1154,0,0,0.0,1759,squad-fpp,30,0,0.0,0,0.0,0,0,320.8,6,1541,0.2069
2389813,1,0,30.74,0,0,0,73,0,0,0,0.0,1941,duo,47,0,0.0,0,0.0,0,0,483.5,3,0,0.2391
1990857,0,0,100.0,0,0,0,46,1339,1,1,3.164,1342,solo-fpp,99,0,0.0,0,0.0,0,0,53.22,1,1461,0.2041
1938814,0,0,0.0,0,0,0,75,0,0,0,0.0,1931,duo-fpp,46,0,0.0,0,0.0,0,0,362.9,3,0,0.1778
2171663,0,2,16.86,1,0,2,32,1225,0,0,0.0,1669,squad-fpp,26,0,1749.0,0,0.0,0,0,1875.0,8,1408,0.8
3291879,0,1,142.3,0,0,0,32,0,1,1,11.2,1474,solo-fpp,92,0,0.0,0,0.0,0,0,413.1,4,0,0.5824
1650998,0,0,158.7,0,0,0,81,0,0,0,0.0,1779,squad-fpp,27,0,0.0,0,0.0,0,0,453.7,5,0,0.1154
853426,0,4,627.5,0,0,2,1,0,6,1,46.47,1477,solo-fpp,93,0,0.0,0,0.0,0,0,939.3,11,0,1.0
413748,1,3,143.0,1,0,4,26,1206,1,1,2.051,1849,squad-fpp,31,1,1861.0,0,0.0,0,0,3410.0,2,1469,0.8333
3832586,0,1,236.5,0,0,2,28,0,1,1,72.47,1874,solo-fpp,98,0,0.0,0,0.0,0,0,1606.0,4,0,0.6392
1886061,0,0,100.0,1,0,0,39,1217,1,1,5.428,1334,duo-fpp,49,1,0.0,0,0.0,0,0,194.6,2,1496,0.25
2288841,1,0,155.1,0,0,0,66,0,0,0,0.0,1706,squad,28,0,731.5,0,0.0,0,0,1903.0,6,0,0.2593
1847897,0,0,123.7,2,1,0,10,1191,3,3,28.78,1881,squad,29,0,0.0,0,0.0,0,0,857.7,3,1517,0.1786
472827,0,0,103.2,0,0,0,82,1270,0,0,0.0,1657,squad,26,0,0.0,0,0.0,0,0,221.9,4,1489,0.16
36815,0,0,0.0,0,0,0,81,0,0,0,0.0,1825,squad-fpp,29,0,0.0,0,0.0,0,0,553.2,3,0,0.1429
2134603,0,0,22.8,0,0,0,81,0,0,0,0.0,1344,squad-fpp,28,0,0.0,0,0.0,0,0,93.01,2,0,0.1481
1189641,0,1,0.0,0,0,0,56,1000,0,0,0.0,1352,duo,48,0,1093.0,0,0.0,0,0,581.1,3,1500,0.4468
1728913,0,1,18.23,0,0,0,48,0,0,0,0.0,1398,squad,28,1,0.0,0,0.0,0,0,2654.0,4,0,0.7037
1406350,0,0,166.2,0,0,0,39,1274,1,1,3.004,1310,squad-fpp,29,0,0.0,0,0.0,0,0,261.5,2,1467,0.3214
3619993,6,3,818.5,3,2,2,2,0,5,2,60.26,2022,normal-squad-fpp,16,0,1230.0,0,0.0,0,0,2015.0,4,0,0.8667
1669532,1,7,400.9,2,0,4,8,0,3,1,12.81,1400,squad-fpp,30,0,0.0,0,0.0,0,0,2840.0,4,0,0.9655
1855745,0,0,337.2,4,1,0,10,1306,3,2,31.95,1974,squad-fpp,28,0,0.0,0,0.0,0,0,1011.0,5,1554,0.2963
